;COD_UF_EMIT;TIP_FIN_NFE;ID_PROD;CEST_COMPLETO;COD_CST;NCM_COMPLETO;CFOP_COMPLETO;EMIT_CNAE_COMPLETO;EMIT_CRT;EMIT_IND_SN;DEST_CNAE_COMPLETO;DEST_SITUACAO;TIPO_IMPOSTO;DEST_IND_SN;DEST_POSSUI_IE;EMIT_CNAE_DIVISAO;EMIT_CNAE_GRUPO;EMIT_CNAE_CLASSE;DEST_CNAE_DIVISAO;DEST_CNAE_GRUPO;DEST_CNAE_CLASSE;NCM_CAPITULO;NCM_POSICAO;NCM_SUBPOSICAO;CFOP_NATUREZA;CFOP_OPERACAO;POSSUI_CEST;CEST_SEGMENTO;CEST_ITEM
11200;SP;1;2934131211;2006200;10;96162000;6403;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9616;961620;6;403;1;20;20062
11201;SP;1;2934131212;2006200;10;96162000;6403;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9616;961620;6;403;1;20;20062
11202;SP;1;2934131212;2006200;10;96162000;6403;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9616;961620;6;403;1;20;20062
11203;SP;1;2934131212;2006200;10;96162000;6403;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9616;961620;6;403;1;20;20062
11204;SP;1;2934131212;2006200;10;96162000;6403;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9616;961620;6;403;1;20;20062
11205;SP;1;2934131213;0;0;40149090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;40;4014;401490;6;102;0;AUSENTE;AUSENTE
11206;SP;1;2934131213;0;0;40149090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;40;4014;401490;6;102;0;AUSENTE;AUSENTE
11207;SP;1;2934131213;0;0;40149090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;40;4014;401490;6;102;0;AUSENTE;AUSENTE
11208;SP;1;2934131213;0;0;40149090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;40;4014;401490;6;102;0;AUSENTE;AUSENTE
11209;SP;1;2934131214;2005900;10;96033000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9603;960330;6;401;1;20;20059
11210;SP;1;2934131214;2005900;10;96033000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9603;960330;6;401;1;20;20059
11211;SP;1;2934131214;2005900;10;96033000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9603;960330;6;401;1;20;20059
11212;SP;1;2934131214;2005900;10;96033000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9603;960330;6;401;1;20;20059
11213;SP;1;2934131215;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11214;SP;1;2934131215;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11215;SP;1;2934131215;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11216;SP;1;2934131215;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11217;SP;1;2934131216;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11218;SP;1;2934131216;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11219;SP;1;2934131216;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11220;SP;1;2934131216;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11221;SP;1;2934131217;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11222;SP;1;2934131217;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11223;SP;1;2934131217;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11224;SP;1;2934131217;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11225;SP;1;2934131218;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11226;SP;1;2934131218;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11227;SP;1;2934131218;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11228;SP;1;2934131218;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11229;SP;1;2934131219;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11230;SP;1;2934131219;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11231;SP;1;2934131219;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11232;SP;1;2934131219;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11233;SP;1;2934131220;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11234;SP;1;2934131220;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11235;SP;1;2934131220;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11236;SP;1;2934131220;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11237;SP;1;2934131221;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11238;SP;1;2934131221;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11239;SP;1;2934131221;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11240;SP;1;2934131221;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11241;SP;1;2934131222;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11242;SP;1;2934131222;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11243;SP;1;2934131222;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11244;SP;1;2934131222;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11245;SP;1;2934131223;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11246;SP;1;2934131223;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11247;SP;1;2934131223;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11248;SP;1;2934131223;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11249;SP;1;2934131224;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11250;SP;1;2934131224;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11251;SP;1;2934131224;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11252;SP;1;2934131224;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11253;SP;1;2934131225;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11254;SP;1;2934131225;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11255;SP;1;2934131225;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11256;SP;1;2934131225;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11257;SP;1;2934131226;2005700;10;96032900;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9603;960329;6;401;1;20;20057
11258;SP;1;2934131226;2005700;10;96032900;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9603;960329;6;401;1;20;20057
11259;SP;1;2934131226;2005700;10;96032900;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9603;960329;6;401;1;20;20057
11260;SP;1;2934131226;2005700;10;96032900;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9603;960329;6;401;1;20;20057
11261;SP;1;2934131227;0;0;44042000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;44;4404;440420;6;102;0;AUSENTE;AUSENTE
11262;SP;1;2934131227;0;0;44042000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;44;4404;440420;6;102;0;AUSENTE;AUSENTE
11263;SP;1;2934131227;0;0;44042000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;44;4404;440420;6;102;0;AUSENTE;AUSENTE
11264;SP;1;2934131227;0;0;44042000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;44;4404;440420;6;102;0;AUSENTE;AUSENTE
11265;SP;1;2934131228;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11266;SP;1;2934131228;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11267;SP;1;2934131228;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11268;SP;1;2934131228;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11269;SP;1;2934131229;0;0;14049090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;14;1404;140490;6;102;0;AUSENTE;AUSENTE
11270;SP;1;2934131229;0;0;14049090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;14;1404;140490;6;102;0;AUSENTE;AUSENTE
11271;SP;1;2934131229;0;0;14049090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;14;1404;140490;6;102;0;AUSENTE;AUSENTE
11272;SP;1;2934131229;0;0;14049090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;14;1404;140490;6;102;0;AUSENTE;AUSENTE
11273;SP;1;2934131230;0;0;14049090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;14;1404;140490;6;102;0;AUSENTE;AUSENTE
11274;SP;1;2934131230;0;0;14049090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;14;1404;140490;6;102;0;AUSENTE;AUSENTE
11275;SP;1;2934131230;0;0;14049090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;14;1404;140490;6;102;0;AUSENTE;AUSENTE
11276;SP;1;2934131230;0;0;14049090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;14;1404;140490;6;102;0;AUSENTE;AUSENTE
11277;SP;1;2934131231;1400500;0;39249000;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;39;3924;392490;6;101;1;14;14005
11278;SP;1;2934131231;1400500;0;39249000;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;39;3924;392490;6;101;1;14;14005
11279;SP;1;2934131231;1400500;0;39249000;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;39;3924;392490;6;101;1;14;14005
11280;SP;1;2934131231;1400500;0;39249000;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;39;3924;392490;6;101;1;14;14005
11281;SP;1;2934131232;1400500;0;39249000;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;39;3924;392490;6;101;1;14;14005
11282;SP;1;2934131232;1400500;0;39249000;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;39;3924;392490;6;101;1;14;14005
11283;SP;1;2934131232;1400500;0;39249000;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;39;3924;392490;6;101;1;14;14005
11284;SP;1;2934131232;1400500;0;39249000;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;39;3924;392490;6;101;1;14;14005
11285;SP;1;2934131233;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11286;SP;1;2934131233;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11287;SP;1;2934131233;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11288;SP;1;2934131233;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11289;SP;1;2934131234;2006100;10;96159000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961590;6;401;1;20;20061
11290;SP;1;2934131234;2006100;10;96159000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961590;6;401;1;20;20061
11291;SP;1;2934131234;2006100;10;96159000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961590;6;401;1;20;20061
11292;SP;1;2934131234;2006100;10;96159000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961590;6;401;1;20;20061
11293;SP;1;2934131235;2006100;10;96159000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961590;6;401;1;20;20061
11294;SP;1;2934131235;2006100;10;96159000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961590;6;401;1;20;20061
11295;SP;1;2934131235;2006100;10;96159000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961590;6;401;1;20;20061
11296;SP;1;2934131235;2006100;10;96159000;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961590;6;401;1;20;20061
11297;SP;1;2934131236;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11298;SP;1;2934131236;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11299;SP;1;2934131236;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11300;SP;1;2934131236;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11301;SP;1;2934131237;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11302;SP;1;2934131237;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11303;SP;1;2934131237;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11304;SP;1;2934131237;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11305;SP;1;2934131238;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11306;SP;1;2934131238;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11307;SP;1;2934131238;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11308;SP;1;2934131238;0;0;68052000;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680520;6;102;0;AUSENTE;AUSENTE
11309;SP;1;2934131239;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11310;SP;1;2934131239;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11311;SP;1;2934131239;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11312;SP;1;2934131239;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11313;SP;1;2934131240;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11314;SP;1;2934131240;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11315;SP;1;2934131240;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11316;SP;1;2934131240;0;0;65050090;6101;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;65;6505;650500;6;101;0;AUSENTE;AUSENTE
11317;SP;1;2934131241;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11318;SP;1;2934131241;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11319;SP;1;2934131241;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11320;SP;1;2934131241;2006100;10;96151100;6401;AUSENTE;3;N;47555020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;96;9615;961511;6;401;1;20;20061
11321;SP;1;2934131242;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11322;SP;1;2934131242;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11323;SP;1;2934131242;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11324;SP;1;2934131242;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11325;SP;1;2934131243;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11326;SP;1;2934131243;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11327;SP;1;2934131243;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11328;SP;1;2934131243;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11329;SP;1;2934131244;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11330;SP;1;2934131244;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11331;SP;1;2934131244;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11332;SP;1;2934131244;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
11333;SP;1;2934131245;0;0;68053090;6102;AUSENTE;3;N;47555020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4755;68;6805;680530;6;102;0;AUSENTE;AUSENTE
